// Converted from IBM/Eloquence SPR-style dictionary. Review before installing.
// Format: word<TAB>[[eSpeak phonemes]]
thrombosthenin	[[,TrA:mboU'sTi:n@n]]	// Eloquence: .2Tram.0bo.1sTi.0nXn
thrombotest	[['TrA:mboU,tEst]]	// Eloquence: .1Tram.0bo.2tEst
thrombotic	[[,TrA:m'bA:t@k]]	// Eloquence: .2Tram.1ba.0FXk
autophytes	[['O:t@,faIts]]	// Eloquence: .1c.0Fx.2fYts
brujería	[[,bru:h@'ri:@]]	// Eloquence: .2bru.0hx.1ri.0x
brujeria	[[,bru:h@'ri:@]]	// Eloquence: .2bru.0hx.1ri.0x
chimyl	[['kaIm@l]]	// Eloquence: .1kY.0mxl
chitobiose	[[,kaIt@'baI,oUs]]	// Eloquence: .2kY.0tx.1bY.2os
dijon	[[,di:'ZO:n]]	// Eloquence: .2di.1Zcn
epiphytism	[['Ep@,faI,tIz@m]]	// Eloquence: .1E.0pX.2fY.2tI.0zxm
microbian	[[,maI'kroUbi:@n]]	// Eloquence: .2mY.1kro.0bi.0Xn
mycelioid	[[,maI'si:li:,OId]]	// Eloquence: .2mY.1si.0li.2Od
mycobiont	[[,maIkoU'baI,A:nt]]	// Eloquence: .2mY.0ko.1bY.2ant
mycorrhizae	[[,maIk@'raIzi:]]	// Eloquence: .2mY.0kx.1rY.0zi
saprobic	[[,sap'roUb@k]]	// Eloquence: .2sAp.1ro.0bXk
saprobiont	[[,saproU'baI,A:nt]]	// Eloquence: .2sAp.0ro.1bY.2ant
saprophilous	[[,sa'prA:f@l@s]]	// Eloquence: .2sA.1pra.0fX.0lxs
saprophytism	[['sapr@,faI,tIz@m]]	// Eloquence: .1sA.0prx.2fY.2tI.0zxm
sarcina	[['sA:rs@n@]]	// Eloquence: .1sar.0sX.0nx
sambal	[['sA:mb@l]]	// Eloquence: .1sam.0bxl
zhoug	[['Zu:g]]	// Eloquence: .1Zug
accha	[['atS@]]	// Eloquence: .1A.0Cx
cryopexy	[['kraI@,pEksi:]]	// Eloquence: .1krY.0x.2pEk.0si
cryocautery	[[,kraIoU'kO:t@ri:]]	// Eloquence: .2krY.0o.1kc.0Fx.0ri
cryoextraction	[[,kraIoU@k'strakS@n]]	// Eloquence: .2krY.0o.0Xk.1strAk.0SXn
cryoextractor	[[,kraIoU@k'strakt3:]]	// Eloquence: .2krY.0o.0Xk.1strAk.0tR
cryofibrinogen	[[,kraIoUfaI'brIn@dZ@n]]	// Eloquence: .2krY.0o.0fY.1brI.0nx.0JXn
cryoprecipitate	[[,kraIoUpr@'sIp@,teIt]]	// Eloquence: .2krY.0o.0prX.1sI.0pX.2tet
cryoprecipitation	[[,kraIoUpr@,sIp@'teIS@n]]	// Eloquence: .2krY.0o.0prX.2sI.0pX.1te.0SXn
gastroparesis	[[,gastroUp@'ri:s@s]]	// Eloquence: .2gA.0stro.0px.1ri.0sXs
gastropareses	[[,gastroUp@'ri:si:z]]	// Eloquence: .2gA.0stro.0px.1ri.0siz
gastropathy	[[,ga'strA:p@Ti:]]	// Eloquence: .2gA.1stra.0px.0Ti
gastropexy	[['gastr@,pEksi:]]	// Eloquence: .1gA.0strx.2pEk.0si
gastrotricha	[[,ga'strA:tr@k@]]	// Eloquence: .2gA.1stra.0trX.0kx
achronological	[[,eI,krA:n@'lA:dZ@k@l]]	// Eloquence: .2e.2kra.0nx.1la.0JX.0kxl
framasoft	[['fram@,sO:ft]]	// Eloquence: .1frA.0mx.2scft
framateam	[['fram@,ti:m]]	// Eloquence: .1frA.0mx.2tim
friendica	[['frEnd@k@]]	// Eloquence: .1frEn.0dX.0kx
friendika	[['frEnd@k@]]	// Eloquence: .1frEn.0dX.0kx
ametrope	[['am@,troUp]]	// Eloquence: .1A.0mX.2trop
connacht	[['kA:,nO:t]]	// Eloquence: .1ka.2nct
electroplexy	[[@'lEktr@,plEksi:]]	// Eloquence: .0x.1lEk.0trx.2plEk.0si
electroplexies	[[@'lEktr@,plEksi:z]]	// Eloquence: .0x.1lEk.0trx.2plEk.0siz
electroretinogram	[[@,lEktroU'rEt@n@,gram]]	// Eloquence: .0x.2lEk.0tro.1rE.0tX.0nx.2grAm
electroretinograph	[[@,lEktroU'rEt@n@,graf]]	// Eloquence: .0x.2lEk.0tro.1rE.0tX.0nx.2grAf
electroretinographic	[[@,lEktroU,rEt@n@'graf@k]]	// Eloquence: .0x.2lEk.0tro.2rE.0tX.0nx.1grA.0fXk
monachist	[['mA:n@k@st]]	// Eloquence: .1ma.0nx.0kXst
cremaster	[[kr@'mast3:]]	// Eloquence: .0krX.1mA.0stR
crémant	[[,kreI'mA:n]]	// Eloquence: .2kre.1man
spumante	[[,spu:'mA:nti:]]	// Eloquence: .2spu.1man.0ti
vocaster	[['voU,kast3:]]	// Eloquence: .1vo.2kAs.0tR
dermatophytid	[[,d3:m@t@'faIt@d]]	// Eloquence: .2dR.0mx.0tx.1fY.0FXd
dermatosclerosis	[[,d3:m@toUskl@'roUs@s]]	// Eloquence: .2dR.0mx.0to.0sklx.1ro.0sXs
dermatoscleroses	[[,d3:m@toUskl@'roUsi:z]]	// Eloquence: .2dR.0mx.0to.0sklx.1ro.0siz
gailmarie	[['geIlm@ri:]]	// Eloquence: .1gel.0mx.0ri
gelles	[['gEl@s]]	// Eloquence: .1gE.0lxs
nephroptosis	[[,nEfrA:p'toUs@s]]	// Eloquence: .2nE.0frap.1to.0sXs
nephroptoses	[[,nEfrA:p'toUsi:z]]	// Eloquence: .2nE.0frap.1to.0siz
nephropexy	[['nEfr@,pEksi:]]	// Eloquence: .1nE.0frx.2pEk.0si
nephrorrhaphy	[[,nE'frO:r@fi:]]	// Eloquence: .2nE.1frcr.0X.0fi
nephrosclerosis	[[,nEfroUskl@'roUs@s]]	// Eloquence: .2nE.0fro.0sklx.1ro.0sXs
nephroscleroses	[[,nEfroUskl@'roUsi:z]]	// Eloquence: .2nE.0fro.0sklx.1ro.0siz
nephrosclerotic	[[,nEfroUskl@'rA:t@k]]	// Eloquence: .2nE.0fro.0sklx.1ra.0FXk
nephroscope	[['nEfr@,skoUp]]	// Eloquence: .1nE.0frx.2skop
nephrotoxicity	[[,nEfr@,tA:k'sIs@ti:]]	// Eloquence: .2nE.0frx.2tak.1sI.0sX.0Fi
trethewey	[['trET@,weI]]	// Eloquence: .1trE.0Tx.2we
viorst	[['vi:,O:rst]]	// Eloquence: .1vi.2crst
aphex	[['eI,fEks]]	// Eloquence: .1e.2fEks
compellor	[[k@m'pEl3:]]	// Eloquence: .0kxm.1pEl.0R
customisability	[[,kVst@,maIz@'bIl@ti:]]	// Eloquence: .2kH.0stx.2mY.0zx.1bIl.0X.0Fi
jerboa	[[dZ3:'boU@]]	// Eloquence: .0JR.1bo.0x
deturice	[['di:t@r@s]]	// Eloquence: .1di.0tx.0rXs
mdou	[['Emdu:]]	// Eloquence: .1Em.0du
moctar	[['mA:k,tA:r]]	// Eloquence: .1mak.2tar
mouktar	[['mA:k,tA:r]]	// Eloquence: .1mak.2tar
cloudripper	[['klaU,drIp3:]]	// Eloquence: .1klW.2drI.0pR
dipnetter	[['dIp,nEt3:]]	// Eloquence: .1dIp.2nE.0FR
enfetter	[[@n'fEt3:]]	// Eloquence: .0Xn.1fE.0FR
enframe	[[@n'freIm]]	// Eloquence: .0Xn.1frem
engild	[[@N'gi:ld]]	// Eloquence: .0XG.1gild
frankivs'k	[[,frA:N'kIvsk]]	// Eloquence: .2fraG.1kIvsk
frankovsk	[[,frA:N'kIvsk]]	// Eloquence: .2fraG.1kIvsk
heracleitus	[[,heIr@'klaIt@s]]	// Eloquence: .2he.0rx.1klY.0Fxs
heraclitean	[[,heIr@'klaIti:@n]]	// Eloquence: .2her.0x.1klY.0Fi.0Xn
ivanovo	[[@'vA:n@v@]]	// Eloquence: .0X.1va.0nx.0vx
mendeleev	[[,mEnd@'leI@f]]	// Eloquence: .2mEn.0dX.1le.0xf
mendeleyev	[[,mEnd@'leI@f]]	// Eloquence: .2mEn.0dx.1le.0xf
ligamentopexy	[[,lIg@'mEnt@,pEksi:]]	// Eloquence: .2lI.0gx.1mEn.0tx.2pEk.0si
pantilat	[['pant@,lat]]	// Eloquence: .1pAn.0tX.2lAt
ralik	[['rA:l@k]]	// Eloquence: .1ral.0Xk
ratak	[['rA:,tA:k]]	// Eloquence: .1ra.2tak
dayana	[[,daI'an@]]	// Eloquence: .2dY.1A.0nx
embryophore	[['Embri:@,fO:r]]	// Eloquence: .1Em.0bri.0x.2fcr
embryotomy	[[,Embri:'A:t@mi:]]	// Eloquence: .2Em.0bri.1a.0Fx.0mi
embryotome	[['Embri:@,toUm]]	// Eloquence: .1Em.0bri.0x.2tom
embryotoxicity	[[,Embri:oU,tA:k'sIs@ti:]]	// Eloquence: .2Em.0bri.0o.2tak.1sI.0sX.0Fi
embryotoxon	[[,Embri:oU'tA:ks@n]]	// Eloquence: .2Em.0bri.0o.1tak.0sXn
embryotrophe	[['Embri:@,trO:f]]	// Eloquence: .1Em.0bri.0x.2trcf
haemogregarina	[[,hi:m@,grEg@'raIn@]]	// Eloquence: .2hi.0mx.2grE.0gx.1rY.0nx
hemogregarine	[[,hi:m@'grEg@,raIn]]	// Eloquence: .2hi.0mx.1grE.0gx.2rYn
haemogregarine	[[,hi:m@'grEg@,raIn]]	// Eloquence: .2hi.0mx.1grE.0gx.2rYn
hemogram	[['hi:m@,gram]]	// Eloquence: .1hi.0mx.2grAm
haemogram	[['hi:m@,gram]]	// Eloquence: .1hi.0mx.2grAm
hemohistioblast	[[,hi:moU'hIsti:@,blast]]	// Eloquence: .2hi.0mo.1hI.0sti.0x.2blAst
haemohistioblast	[[,hi:moU'hIsti:@,blast]]	// Eloquence: .2hi.0mo.1hI.0sti.0x.2blAst
hemometer	[[,hi:'mA:m@t3:]]	// Eloquence: .2hi.1ma.0mX.0FR
haemometer	[[,hi:'mA:m@t3:]]	// Eloquence: .2hi.1ma.0mX.0FR
hemometric	[[,hi:m@'mEtr@k]]	// Eloquence: .2hi.0mx.1mE.0trXk
hemoparasite	[[,hi:m@'peIr@,saIt]]	// Eloquence: .2hi.0mx.1per.0x.2sYt
hemoparasitic	[[,hi:m@,peIr@'sIt@k]]	// Eloquence: .2hi.0mx.2per.0x.1sI.0FXk
hemoperfusion	[[,hi:moUp3:'fju:Z@n]]	// Eloquence: .2hi.0mo.0pR.1fyu.0Zxn
haemoperfusion	[[,hi:moUp3:'fju:Z@n]]	// Eloquence: .2hi.0mo.0pR.1fyu.0Zxn
hemopericardium	[[,hi:m@,peIr@'kA:rti:@m]]	// Eloquence: .2hi.0mx.2per.0X.1kar.0Fi.0xm
hemopericardia	[[,hi:m@,peIr@'kA:rti:@]]	// Eloquence: .2hi.0mx.2per.0X.1kar.0Fi.0x
hemoperitoneum	[[,hi:m@,peIr@t@'ni:@m]]	// Eloquence: .2hi.0mx.2per.0X.0tx.1ni.0xm
haemoperitoneum	[[,hi:m@,peIr@t@'ni:@m]]	// Eloquence: .2hi.0mx.2per.0X.0tx.1ni.0xm
hemopexin	[[,hi:m@'pEks@n]]	// Eloquence: .2hi.0mx.1pEk.0sXn
hemophagia	[[,hi:m@'feIdZ@]]	// Eloquence: .2hi.0mx.1fe.0Jx
hemophile	[['hi:m@,faIl]]	// Eloquence: .1hi.0mx.2fYl
hemotroph	[['hi:m@,trO:f]]	// Eloquence: .1hi.0mx.2trcf
haemotroph	[['hi:m@,trO:f]]	// Eloquence: .1hi.0mx.2trcf
hemotrophe	[[h@'mA:tr@fi:]]	// Eloquence: .0hX.1ma.0trx.0fi
haemotrophe	[[h@'mA:tr@fi:]]	// Eloquence: .0hX.1ma.0trx.0fi
hemothorax	[[,hi:m@'TO:,raks]]	// Eloquence: .2hi.0mx.1Tc.2rAks
haemothorax	[[,hi:m@'TO:,raks]]	// Eloquence: .2hi.0mx.1Tc.2rAks
hemothoraces	[[,hi:m@'TO:r@,si:z]]	// Eloquence: .2hi.0mx.1Tc.0rx.2siz
haemothoraces	[[,hi:m@'TO:r@,si:z]]	// Eloquence: .2hi.0mx.1Tc.0rx.2siz
hemozoin	[[,hi:m@'zoU@n]]	// Eloquence: .2hi.0mx.1zo.0Xn
haemozoin	[[,hi:m@'zoU@n]]	// Eloquence: .2hi.0mx.1zo.0Xn
ditalini	[[,di:t@'li:ni:]]	// Eloquence: .2di.0Fx.1li.0ni
opisometer	[[,A:p@'sA:m@t3:]]	// Eloquence: .2a.0pX.1sa.0mX.0FR
otukian	[[,oUt@'ki:@n]]	// Eloquence: .2o.0tx.1ki.0Xn
powys	[['poU@s]]	// Eloquence: .1po.0Xs
pyrrolidone	[[p@'rA:l@,doUn]]	// Eloquence: .0pX.1ral.0X.2don
sereh	[[s@'reI]]	// Eloquence: .0sx.1re
endocrinopathy	[[,End@kr@'nA:p@Ti:]]	// Eloquence: .2En.0dx.0krX.1na.0px.0Ti
thonzylamine	[[,TVn'zIl@,mi:n]]	// Eloquence: .2THn.1zIl.0x.2min
thoracentesis	[[,TO:r@,sEn'ti:s@s]]	// Eloquence: .2Tcr.0x.2sEn.1ti.0sXs
thoracenteses	[[,TO:r@,sEn'ti:si:z]]	// Eloquence: .2Tcr.0x.2sEn.1ti.0siz
thoracocentesis	[[,TO:r@koU,sEn'ti:s@s]]	// Eloquence: .2Tc.0rx.0ko.2sEn.1ti.0sXs
thoracocenteses	[[,TO:r@koU,sEn'ti:si:z]]	// Eloquence: .2Tc.0rx.0ko.2sEn.1ti.0siz
thoracogastroschisis	[[,TO:r@koU,ga'strA:sk@s@s]]	// Eloquence: .2Tc.0rx.0ko.2gA.1stra.0skX.0sXs
thoracogastroschises	[[,TO:r@koU,ga'strA:sk@si:z]]	// Eloquence: .2Tc.0rx.0ko.2gA.1stra.0skX.0siz
thoracopagi	[[,TO:r@'kA:p@,dZaI]]	// Eloquence: .2Tcr.0x.1ka.0px.2JY
ecoanarchism	[[,i:koU'an3:,kIz@m]]	// Eloquence: .2i.0ko.1A.0nR.2kI.0zxm
ecoanarchist	[[,i:koU'an3:k@st]]	// Eloquence: .2i.0ko.1A.0nR.0kXst
gaydiang	[['gaIdi:,aN]]	// Eloquence: .1gY.0di.2AG
seydoux	[[,seI'du:]]	// Eloquence: .2se.1du
olsen	[['oUls@n]]	// Eloquence: .1ol.0sXn
severodonetsk	[[,sEv@r@d@'nEtsk]]	// Eloquence: .2sE.0vx.0rx.0dx.1nEtsk
videodrome	[['vIti:oU,droUm]]	// Eloquence: .1vI.0Fi.0o.2drom
vertiport	[['v3:t@,pO:rt]]	// Eloquence: .1vR.0FX.2pcrt
embryotroph	[['Embri:@,trO:f]]	// Eloquence: .1Em.0bri.0x.2trcf
emmetrope	[['Em@,troUp]]	// Eloquence: .1E.0mX.2trop
gonadotroph	[[,goU'nat@,troUf]]	// Eloquence: .2go.1nA.0Fx.2trof
mepyramine	[[m@'pi:r@,mi:n]]	// Eloquence: .0mX.1pir.0x.2min
neuropil	[['nu:r@,pIl]]	// Eloquence: .1nur.0x.2pIl
neuropile	[['nu:r@,paIl]]	// Eloquence: .1nur.0x.2pYl
neuropilar	[[,nu:r@'paIl3:]]	// Eloquence: .2nur.0x.1pYl.0R
neuropilem	[[,nUr@'paIl@m]]	// Eloquence: .2nUr.0x.1pYl.0xm
neuropilema	[[,nUr@'paIl@m@]]	// Eloquence: .2nUr.0x.1pY.0lX.0mx
neuroplasm	[['nu:r@,plaz@m]]	// Eloquence: .1nur.0x.2plA.0zxm
neuropore	[['nu:r@,pO:r]]	// Eloquence: .1nur.0x.2pcr
neuropores	[['nu:r@,pO:rz]]	// Eloquence: .1nur.0x.2pcrz
neuroretinitides	[[,nUroU,rEt@n'nIt@,ti:z]]	// Eloquence: .2nUr.0o.2rE.0?N.1nI.0FX.2Fiz
neurosome	[['nu:r@,soUm]]	// Eloquence: .1nur.0x.2som
neurotome	[['nu:r@,toUm]]	// Eloquence: .1nur.0x.2tom
neurotrope	[['nu:r@,troUp]]	// Eloquence: .1nur.0x.2trop
neurotropes	[['nu:r@,troUps]]	// Eloquence: .1nur.0x.2trops
photoreproduction	[[,foUt@,ri:pr@'dVkS@n]]	// Eloquence: .2fo.0Fx.2ri.0prx.1dHk.0SXn
phototrope	[['foUt@,troUp]]	// Eloquence: .1fo.0Fx.2trop
phototropes	[['foUt@,troUps]]	// Eloquence: .1fo.0Fx.2trops
pyrilamine	[[,paI'rIl@,mi:n]]	// Eloquence: .2pY.1rIl.0x.2min
ringtoss	[['rIN,tO:s]]	// Eloquence: .1rIG.2tcs
selenocysteine	[[,sEl@noU'sIst@,i:n]]	// Eloquence: .2sEl.0x.0no.1sI.0stX.2in
selenodont	[[s@'li:n@,dA:nt]]	// Eloquence: .0sX.1li.0nx.2dant
selenomethionine	[[s@,li:n@m@'TaI@,ni:n]]	// Eloquence: .0sx.2li.0nx.0mX.1TY.0x.2nin
sievierodonetsk	[[,sEv@r@d@'nEtsk]]	// Eloquence: .2sE.0vx.0rx.0dx.1nEtsk
ophthalmosteresis	[[,A:f,TalmoU,stE'ri:s@s]]	// Eloquence: .2af.2TAl.0mo.2stE.1ri.0sXs
ophthalmotrope	[[,A:f'Talm@,troUp]]	// Eloquence: .2af.1TAl.0mx.2trop
ophthalmotropometer	[[,A:f,TalmoU,troU'pA:m@t3:]]	// Eloquence: .2af.2TAl.0mo.2tro.1pa.0mX.0FR
ophthalmovascular	[[,A:f,Talm@'vaskj@l3:]]	// Eloquence: .2af.2TAl.0mx.1vAs.0kyX.0lR
storesin	[['stO:r@z@n]]	// Eloquence: .1stcr.0X.0zXn
zootrope	[['zoU@,troUp]]	// Eloquence: .1zo.0x.2trop
staley	[['steIli:]]	// Eloquence: .1ste.0li
costotransverse	[[,kA:st@,tranz'v3:s]]	// Eloquence: .2ka.0stx.2trAnz.1vRs
costoxiphoid	[[,kA:st@'zI,fOId]]	// Eloquence: .2ka.0stx.1zI.2fOd
dostarlimab	[[,doU'stA:rl@,mab]]	// Eloquence: .2do.1star.0lX.2mAb
embryoma	[[,Embri:'oUm@]]	// Eloquence: .2Em.0bri.1o.0mx
embryomata	[[,Embri:'oUm@t@]]	// Eloquence: .2Em.0bri.1o.0mx.0Fx
flashdance	[['flaS,dans]]	// Eloquence: .1flAS.2dAns
ileotransverse	[[,Ili:oU,tranz'v3:s]]	// Eloquence: .2I.0li.0o.2trAnz.1vRs
mastadenovirus	[[,ma'stat@noU,vaIr@s]]	// Eloquence: .2mA.1stA.0FX.0no.2vY.0rxs
mastigophora	[[,mast@'gA:f@r@]]	// Eloquence: .2mA.0stX.1ga.0fx.0rx
mediastinopericarditis	[[,mi:ti:@st@noU,peIr@,kA:r'daIt@s]]	// Eloquence: .2mi.0Fi.0x.0stX.0no.2pe.0rX.2kar.1dY.0FXs
mediastinopericarditides	[[,mi:ti:@st@noU,peIr@,kA:r'dIt@,ti:z]]	// Eloquence: .2mi.0Fi.0x.0stX.0no.2pe.0rX.2kar.1dI.0FX.2Fiz
mediastinitides	[[,mi:ti:@st@'nIt@,ti:z]]	// Eloquence: .2mi.0Fi.0x.0stX.1nI.0FX.2Fiz
mediastinoscope	[[,mi:di:@'staIn@,skoUp]]	// Eloquence: .2mi.0di.0x.1stY.0nx.2skop
moroder	[[m@'roUt3:]]	// Eloquence: .0mx.1ro.0FR
pluripara	[[,plu:'rIp@r@]]	// Eloquence: .2plu.1rI.0pxr.0x
quadripara	[[,kwA:d'rIp@r@]]	// Eloquence: .2kwad.1rI.0pxr.0x
autoclaved	[['O:t@,kleIvd]]	// Eloquence: .1c.0Fx.2klevd
autoclaving	[['O:t@,kleIvIN]]	// Eloquence: .1c.0Fx.2kle.0vIG
autolyse	[['O:t@,laIz]]	// Eloquence: .1c.0Fx.2lYz
autolysed	[['O:t@,laIzd]]	// Eloquence: .1c.0Fx.2lYzd
autolyses	[['O:t@,laIz@z]]	// Eloquence: .1c.0Fx.2lY.0zXz
autolysing	[['O:t@,laIzIN]]	// Eloquence: .1c.0Fx.2lY.0zIG
bacillaceae	[[,bas@'leIsi:i:]]	// Eloquence: .2bA.0sX.1le.0si.0i
bacteriotherapy	[[,bak,ti:ri:oU'TeIr@pi:]]	// Eloquence: .2bAk.2ti.0ri.0o.1Ter.0x.0pi
bacteriotherapeutic	[[,bak,ti:ri:oU,TeIr@'pju:t@k]]	// Eloquence: .2bAk.2ti.0ri.0o.2Ter.0x.1pyu.0FXk
bacteriotoxin	[[,bak,ti:ri:oU'tA:ks@n]]	// Eloquence: .2bAk.2ti.0ri.0o.1tak.0sXn
bacteriotropic	[[,bak,ti:ri:oU'trA:p@k]]	// Eloquence: .2bAk.2ti.0ri.0o.1tra.0pXk
bacilliform	[[b@'sIl@,fO:rm]]	// Eloquence: .0bx.1sI.0lX.2fcrm
bacilloses	[[,bas@'loUsi:z]]	// Eloquence: .2bA.0sX.1lo.0siz
baculovirus	[['bakj@l@,vaIr@s]]	// Eloquence: .1bA.0kyX.0lx.2vY.0rxs
dudula	[[d@'du:l@]]	// Eloquence: .0dx.1du.0lx
demisexuality	[[,dEmi:,sEkSu:'al@ti:]]	// Eloquence: .2dE.0mi.2sEk.0Su.1Al.0X.0Fi
holosexual	[[,hA:l@'sEkSu:@l]]	// Eloquence: .2hal.0x.1sEk.0Su.0xl
nailogical	[[,neIl'A:dZ@k@l]]	// Eloquence: .2nel.1a.0JX.0kxl
proxvir	[['prA:ks,vi:r]]	// Eloquence: .1praks.2vir
corticosteroid	[[,kO:rt@koU'steI,rOId]]	// Eloquence: .2kcr.0FX.0ko.1ste.2rOd
corticothalamic	[[,kO:rt@koUT@'lam@k]]	// Eloquence: .2kcr.0FX.0ko.0Tx.1lA.0mXk
corticotropic	[[,kO:rt@koU'troUp@k]]	// Eloquence: .2kcr.0tX.0ko.1tro.0pXk
corticotrophic	[[,kO:rt@koU'trA:f@k]]	// Eloquence: .2kcr.0tX.0ko.1tra.0fXk
corticotrophin	[[,kO:rt@koU'troUf@n]]	// Eloquence: .2kcr.0FX.0ko.1tro.0fXn
immunoabsorption	[[,Imj@noU@b'zO:rpS@n]]	// Eloquence: .2Im.0yX.0no.0xb.1zcrp.0SXn
immunoabsorb	[[,Imj@noU@b'zO:rp]]	// Eloquence: .2Im.0yX.0no.0xb.1zcrp
immunoabsorbent	[[,Imj@noU@b'zO:rb@nt]]	// Eloquence: .2Im.0yX.0no.0xb.1zcr.0bXnt
immunoadsorption	[[,Imj@noU@d'sO:rpS@n]]	// Eloquence: .2Im.0yX.0no.0xd.1scrp.0SXn
immunoadsorbent	[[,Imj@noU@d'sO:rb@nt]]	// Eloquence: .2Im.0yX.0no.0xd.1scr.0bXnt
immunoadjuvant	[[,Imj@noU'adZ@v@nt]]	// Eloquence: .2Im.0yX.0no.1A.0JX.0vXnt
immunochemotherapy	[[,Imj@noU,ki:moU'TeIr@pi:]]	// Eloquence: .2Im.0yX.0no.2ki.0mo.1Ter.0x.0pi
immunoconglutinin	[[,Imj@noUk@N'glu:t@nn@n]]	// Eloquence: .2Im.0yX.0no.0kXG.1glu.0?N.0nXn
melotrope	[['mEl@,troUp]]	// Eloquence: .1mEl.0x.2trop
sloviansk	[[,sloUvi:'A:nsk]]	// Eloquence: .2slo.0vi.1ansk
bicuculline	[[,baI'kUkj@,li:n]]	// Eloquence: .2bY.1kU.0kyX.2lin
methacholine	[[,mET@'koU,li:n]]	// Eloquence: .2mE.0Tx.1ko.2lin
plastitar	[['plast@,tA:r]]	// Eloquence: .1plA.0stX.2tar
provocholine	[[,proUv@'koU,li:n]]	// Eloquence: .2pro.0vx.1ko.2lin
succinylsulfathiazole	[[,sVks@n@l,sVlf@'TaI@,zoUl]]	// Eloquence: .2sHk.0sX.0nxl.2sHl.0fx.1TY.0x.2zol
succinylsulphathiazole	[[,sVks@n@l,sVlf@'TaI@,zoUl]]	// Eloquence: .2sHk.0sX.0nxl.2sHl.0fx.1TY.0x.2zol
urecholine	[[,ju:r@'koU,li:n]]	// Eloquence: .2yu.0rx.1ko.2lin
dissectible	[[,daI'sEkt@b@l]]	// Eloquence: .2dY.1sEk.0tX.0bxl
asswipe	[['as,waIp]]	// Eloquence: .1As.2wYp
androsexual	[[,andr@'sEkSu:@l]]	// Eloquence: .2An.0drx.1sEk.0Su.0xl
androsexuality	[[,andr@,sEkSu:'al@ti:]]	// Eloquence: .2An.0drx.2sEk.0Su.1Al.0X.0Fi
yonay	[['joUneI]]	// Eloquence: .1yo.0ne
dino	[['daInoU]]	// Eloquence: .1dY.0no
verisimilitudinous	[[,veIr@s@,mIl@'tu:t@n@s]]	// Eloquence: .2ve.0rX.0sX.2mIl.0X.1tu.0FX.0nxs
angularis	[[,aNgj@'lEr@s]]	// Eloquence: .2AG.0gyX.1lE.0rXs
anoesis	[[,an@'wi:s@s]]	// Eloquence: .2A.0nx.1wi.0sXs
anoeses	[[,an@'wi:si:z]]	// Eloquence: .2A.0nx.1wi.0siz
anoetic	[[,an@'wEt@k]]	// Eloquence: .2A.0nx.1wE.0FXk
doolittle	[['du:,lIt@l]]	// Eloquence: .1du.2lI.0Fxl
homoeologous	[[,hoUmi:'A:l@g@s]]	// Eloquence: .2ho.0mi.1a.0lx.0gxs
homoeologue	[['hoUmi:@,lO:g]]	// Eloquence: .1ho.0mi.0x.2lcg
homoeolog	[['hoUmi:@,lO:g]]	// Eloquence: .1ho.0mi.0x.2lcg
homeosis	[[,hoUmi:'oUs@s]]	// Eloquence: .2ho.0mi.1o.0sXs
homoeosis	[[,hoUmi:'oUs@s]]	// Eloquence: .2ho.0mi.1o.0sXs
incisura	[[,InsaI'Zu:r@]]	// Eloquence: .2In.0sY.1Zur.0x
incisurae	[[,InsaI'Zu:ri:]]	// Eloquence: .2In.0sY.1Zur.0i
incisural	[[,InsaI'Zu:r@l]]	// Eloquence: .2In.0sY.1Zu.0rxl
incisure	[[@n'saIZ3:]]	// Eloquence: .0Xn.1sY.0ZR
incitant	[[@n'saIt@nt]]	// Eloquence: .0Xn.1sY.0tXnt
rasure	[['reIS3:]]	// Eloquence: .1re.0SR
ecocity	[['i:koU,sIti:]]	// Eloquence: .1i.0ko.2sI.0Fi
amatol	[['am@,tO:l]]	// Eloquence: .1A.0mx.2tcl
amylobarbitone	[[,am@loU'bA:rb@,toUn]]	// Eloquence: .2A.0mXl.0o.1bar.0bX.2ton
amylodextrin	[[,am@loU'dEkstr@n]]	// Eloquence: .2A.0mXl.0o.1dEk.0strXn
amylolytic	[[,am@loU'lIt@k]]	// Eloquence: .2A.0mXl.0o.1lI.0FXk
amylopectin	[[,am@loU'pEkt@n]]	// Eloquence: .2A.0mXl.0o.1pEk.0tXn
butabarbital	[[,bju:t@'bA:rb@,tO:l]]	// Eloquence: .2byu.0Fx.1bar.0bX.2tcl
cristoforetti	[[,krIst@f@'rEti:]]	// Eloquence: .2krI.0stx.0fx.1rE.0Fi
cytocidal	[[,saIt@'saIt@l]]	// Eloquence: .2sY.0Fx.1sY.0Fxl
eucalyptol	[[,ju:k@'lIp,tO:l]]	// Eloquence: .2yu.0kx.1lIp.2tcl
hexobarbital	[[,hEks@'bA:rb@,tO:l]]	// Eloquence: .2hEk.0sx.1bar.0bX.2tcl
lurasidone	[[lu:'ras@,doUn]]	// Eloquence: .0lu.1rA.0sX.2don
metharbital	[[m@'TA:rb@,tO:l]]	// Eloquence: .0mX.1Tar.0bX.2tcl
methdilazine	[[,mET'dIl@,zi:n]]	// Eloquence: .2mET.1dIl.0x.2zin
methohexital	[[,mET@'hEks@,tO:l]]	// Eloquence: .2mE.0Tx.1hEk.0sX.2tcl
methohexitone	[[,mET@'hEks@,toUn]]	// Eloquence: .2mE.0Tx.1hEk.0sX.2ton
nembutal	[['nEmbj@,tO:l]]	// Eloquence: .1nEm.0byX.2tcl
